Historical Data Export for XAUUSD
Date Range: 2025.10.21 to 2025.10.22
Generated: 2025.10.26 15:52:50
Daily Only Mode: No

===========================================
FULL MULTI-TIMEFRAME DATA (TRAINING SET)
===========================================

SCALPING: 1-MINUTE CHART (Execution Timeframe)
===========================================
Timestamp,Open,High,Low,Close,Volume
2025.10.21 18:15:00,4141.15000,4143.00000,4119.92000,4124.85000,28548
2025.10.21 18:30:00,4124.85000,4143.29000,4123.14000,4142.66000,23330
2025.10.21 18:45:00,4142.67000,4147.59000,4134.46000,4138.62000,19242
2025.10.21 19:00:00,4138.63000,4143.84000,4125.23000,4134.16000,22608
2025.10.21 19:15:00,4134.16000,4134.68000,4114.97000,4117.52000,19249
2025.10.21 19:30:00,4117.52000,4120.84000,4101.69000,4113.90000,21010
2025.10.21 19:45:00,4113.90000,4126.49000,4108.70000,4113.51000,24030
2025.10.21 20:00:00,4113.51000,4119.67000,4101.04000,4114.14000,25087
2025.10.21 20:15:00,4114.14000,4119.17000,4093.72000,4097.78000,25583
2025.10.21 20:30:00,4097.77000,4117.72000,4096.00000,4116.18000,19223
2025.10.21 20:45:00,4116.18000,4120.31000,4108.56000,4111.26000,16340
2025.10.21 21:00:00,4111.26000,4124.37000,4110.69000,4118.65000,12819
2025.10.21 21:15:00,4118.65000,4119.43000,4111.78000,4116.20000,12771
2025.10.21 21:30:00,4116.20000,4125.83000,4113.52000,4113.79000,11992
2025.10.21 21:45:00,4113.79000,4115.32000,4106.42000,4114.95000,14480
2025.10.21 22:00:00,4114.95000,4122.13000,4106.37000,4110.48000,12085
2025.10.21 22:15:00,4110.48000,4110.79000,4100.52000,4104.40000,15880
2025.10.21 22:30:00,4104.40000,4112.43000,4101.33000,4110.37000,14466
2025.10.21 22:45:00,4110.37000,4111.69000,4101.46000,4109.11000,15427
2025.10.21 23:00:00,4109.11000,4121.88000,4106.24000,4120.77000,9297
2025.10.21 23:15:00,4120.77000,4124.93000,4118.68000,4122.69000,6727
2025.10.21 23:30:00,4122.69000,4130.89000,4120.92000,4128.43000,3712
2025.10.21 23:45:00,4128.43000,4130.59000,4124.34000,4125.17000,2358
2025.10.22 01:00:00,4125.06000,4132.45000,4113.89000,4118.39000,6681
2025.10.22 01:15:00,4118.39000,4126.79000,4117.36000,4124.85000,4387
2025.10.22 01:30:00,4124.85000,4129.07000,4120.73000,4124.97000,4297
2025.10.22 01:45:00,4124.97000,4128.21000,4120.85000,4123.40000,3597
2025.10.22 02:00:00,4123.40000,4125.98000,4116.27000,4116.97000,5441
2025.10.22 02:15:00,4116.97000,4127.19000,4114.47000,4123.76000,5331
2025.10.22 02:30:00,4123.76000,4127.92000,4123.51000,4124.56000,3459
2025.10.22 02:45:00,4124.56000,4124.57000,4090.12000,4093.10000,13117
2025.10.22 03:00:00,4093.10000,4093.86000,4004.40000,4036.69000,35645
2025.10.22 03:15:00,4036.69000,4059.27000,4031.09000,4048.98000,34106
2025.10.22 03:30:00,4048.98000,4083.04000,4041.01000,4075.51000,30901
2025.10.22 03:45:00,4075.51000,4090.95000,4063.34000,4075.07000,28079
2025.10.22 04:00:00,4075.07000,4119.45000,4064.47000,4116.82000,36945
2025.10.22 04:15:00,4116.82000,4121.11000,4097.95000,4104.53000,22004
2025.10.22 04:30:00,4104.53000,4110.30000,4082.95000,4098.42000,24347
2025.10.22 04:45:00,4098.42000,4106.47000,4083.31000,4087.34000,21670
2025.10.22 05:00:00,4087.34000,4117.94000,4087.34000,4115.19000,15821
2025.10.22 05:15:00,4115.20000,4115.50000,4107.99000,4110.22000,11495
2025.10.22 05:30:00,4110.22000,4114.39000,4103.66000,4112.44000,13570
2025.10.22 05:45:00,4112.44000,4116.79000,4111.38000,4115.17000,7621
2025.10.22 06:00:00,4115.17000,4115.53000,4107.22000,4112.25000,7989
2025.10.22 06:15:00,4112.25000,4121.44000,4109.97000,4117.02000,9441
2025.10.22 06:30:00,4117.02000,4141.23000,4116.36000,4139.00000,13097
2025.10.22 06:45:00,4139.00000,4143.42000,4128.13000,4128.62000,10674
2025.10.22 07:00:00,4128.62000,4133.37000,4107.33000,4123.60000,14343
2025.10.22 07:15:00,4123.60000,4130.52000,4122.47000,4129.13000,7751
2025.10.22 07:30:00,4129.13000,4133.30000,4126.84000,4128.23000,5974
2025.10.22 07:45:00,4128.23000,4131.94000,4118.42000,4128.22000,6092
2025.10.22 08:00:00,4128.22000,4141.69000,4126.52000,4141.36000,7681
2025.10.22 08:15:00,4141.36000,4147.10000,4138.64000,4140.60000,8760
2025.10.22 08:30:00,4140.60000,4141.41000,4132.33000,4138.30000,10172
2025.10.22 08:45:00,4138.30000,4145.54000,4131.82000,4135.02000,10356
2025.10.22 09:00:00,4135.02000,4139.24000,4127.74000,4137.62000,15588
2025.10.22 09:15:00,4137.62000,4143.74000,4135.55000,4141.90000,9105
2025.10.22 09:30:00,4141.90000,4159.48000,4141.70000,4159.35000,11542
2025.10.22 09:45:00,4159.35000,4161.39000,4152.32000,4155.76000,12688
2025.10.22 10:00:00,4155.76000,4156.41000,4129.54000,4137.66000,25526
2025.10.22 10:15:00,4137.66000,4144.78000,4136.72000,4141.93000,17391
2025.10.22 10:30:00,4141.93000,4143.85000,4135.60000,4137.10000,13399
2025.10.22 10:45:00,4137.10000,4148.06000,4130.76000,4132.96000,15261
2025.10.22 11:00:00,4132.96000,4135.82000,4085.40000,4087.96000,28063
2025.10.22 11:15:00,4087.96000,4114.37000,4056.52000,4102.76000,28678
2025.10.22 11:30:00,4102.76000,4110.11000,4084.60000,4087.91000,20291
2025.10.22 11:45:00,4087.91000,4094.45000,4069.60000,4070.57000,22018
2025.10.22 12:00:00,4070.57000,4101.62000,4070.47000,4075.72000,19988
2025.10.22 12:15:00,4075.72000,4080.64000,4064.64000,4075.78000,18135
2025.10.22 12:30:00,4075.78000,4082.67000,4062.35000,4063.04000,16084
2025.10.22 12:45:00,4063.05000,4072.77000,4061.68000,4069.69000,10329
2025.10.22 13:00:00,4069.69000,4078.12000,4063.26000,4075.77000,13023
2025.10.22 13:15:00,4075.77000,4085.33000,4070.80000,4084.71000,12004
2025.10.22 13:30:00,4084.71000,4090.83000,4045.24000,4053.98000,17635
2025.10.22 13:45:00,4053.98000,4061.03000,4023.74000,4035.11000,18863
2025.10.22 14:00:00,4035.11000,4040.78000,4015.15000,4031.99000,23708
2025.10.22 14:15:00,4031.99000,4045.02000,4019.13000,4020.83000,18263
2025.10.22 14:30:00,4020.83000,4030.80000,4015.25000,4022.58000,17451
2025.10.22 14:45:00,4022.58000,4033.68000,4015.56000,4027.82000,16312
2025.10.22 15:00:00,4027.82000,4045.22000,4026.34000,4036.18000,16576
2025.10.22 15:15:00,4036.18000,4045.84000,4028.12000,4045.27000,17164
2025.10.22 15:30:00,4045.27000,4050.66000,4041.79000,4045.24000,14633
2025.10.22 15:45:00,4045.24000,4053.43000,4023.29000,4033.82000,17604

Timeframe Statistics:
  Total Candles in Range: 92
  Period High: 4225.44000
  Period Low: 4004.40000
  Range: 22104.00000 points

DAY TRADING: 5-MINUTE CHART (Execution Timeframe)
===========================================
Timestamp,Open,High,Low,Close,Volume
2025.10.21 15:55:00,4207.80000,4216.37000,4207.66000,4211.11000,7133
2025.10.21 16:00:00,4211.11000,4211.23000,4191.92000,4203.37000,13587
2025.10.21 16:05:00,4203.40000,4209.17000,4199.58000,4201.05000,10699
2025.10.21 16:10:00,4201.05000,4203.60000,4189.70000,4197.31000,9809
2025.10.21 16:15:00,4197.31000,4207.30000,4195.64000,4203.77000,8375
2025.10.21 16:20:00,4203.77000,4209.72000,4200.32000,4205.94000,7276
2025.10.21 16:25:00,4205.94000,4205.94000,4199.75000,4200.97000,6872
2025.10.21 16:30:00,4200.97000,4206.88000,4191.50000,4199.73000,15383
2025.10.21 16:35:00,4199.73000,4225.44000,4198.66000,4222.95000,15927
2025.10.21 16:40:00,4222.95000,4225.07000,4201.86000,4205.37000,14418
2025.10.21 16:45:00,4205.37000,4209.25000,4169.24000,4184.51000,17119
2025.10.21 16:50:00,4184.51000,4184.61000,4167.74000,4176.65000,15383
2025.10.21 16:55:00,4176.64000,4181.19000,4169.74000,4173.64000,15330
2025.10.21 17:00:00,4173.58000,4176.43000,4165.40000,4175.35000,17451
2025.10.21 17:05:00,4175.35000,4188.58000,4169.35000,4172.36000,14635
2025.10.21 17:10:00,4172.36000,4182.70000,4170.88000,4181.90000,11293
2025.10.21 17:15:00,4181.90000,4182.13000,4165.41000,4166.57000,12053
2025.10.21 17:20:00,4166.57000,4169.37000,4149.03000,4152.83000,15298
2025.10.21 17:25:00,4152.83000,4158.36000,4130.37000,4136.92000,16586
2025.10.21 17:30:00,4136.92000,4137.37000,4121.83000,4134.22000,17315
2025.10.21 17:35:00,4134.22000,4135.17000,4114.84000,4118.62000,13685
2025.10.21 17:40:00,4118.62000,4123.61000,4096.95000,4101.48000,16386
2025.10.21 17:45:00,4101.48000,4114.47000,4081.08000,4113.57000,14072
2025.10.21 17:50:00,4113.57000,4124.86000,4111.27000,4123.40000,11381
2025.10.21 17:55:00,4123.40000,4141.49000,4117.51000,4138.92000,13345
2025.10.21 18:00:00,4138.92000,4141.66000,4123.10000,4129.14000,12591
2025.10.21 18:05:00,4129.14000,4139.69000,4125.24000,4136.91000,10779
2025.10.21 18:10:00,4136.91000,4150.35000,4134.75000,4141.15000,13120
2025.10.21 18:15:00,4141.15000,4143.00000,4131.50000,4136.05000,10499
2025.10.21 18:20:00,4136.06000,4136.93000,4119.92000,4133.11000,10630
2025.10.21 18:25:00,4133.11000,4134.70000,4124.65000,4124.85000,7419
2025.10.21 18:30:00,4124.85000,4133.20000,4123.14000,4128.72000,7444
2025.10.21 18:35:00,4128.72000,4132.09000,4124.38000,4125.15000,7383
2025.10.21 18:40:00,4125.15000,4143.29000,4125.15000,4142.66000,8503
2025.10.21 18:45:00,4142.67000,4147.59000,4139.58000,4140.52000,7217
2025.10.21 18:50:00,4140.52000,4144.55000,4136.89000,4141.54000,5435
2025.10.21 18:55:00,4141.54000,4145.83000,4134.46000,4138.62000,6590
2025.10.21 19:00:00,4138.63000,4143.84000,4133.09000,4140.05000,7927
2025.10.21 19:05:00,4140.05000,4141.81000,4133.37000,4134.62000,7586
2025.10.21 19:10:00,4134.62000,4137.52000,4125.23000,4134.16000,7095
2025.10.21 19:15:00,4134.16000,4134.68000,4126.38000,4127.46000,5942
2025.10.21 19:20:00,4127.46000,4129.28000,4114.97000,4116.24000,7302
2025.10.21 19:25:00,4116.24000,4121.54000,4115.92000,4117.52000,6005
2025.10.21 19:30:00,4117.52000,4120.84000,4113.00000,4117.31000,6433
2025.10.21 19:35:00,4117.31000,4118.11000,4101.69000,4107.19000,8315
2025.10.21 19:40:00,4107.19000,4115.32000,4105.52000,4113.90000,6262
2025.10.21 19:45:00,4113.90000,4119.79000,4108.70000,4117.35000,8273
2025.10.21 19:50:00,4117.35000,4126.49000,4116.66000,4122.85000,8399
2025.10.21 19:55:00,4122.85000,4123.69000,4110.95000,4113.51000,7358
2025.10.21 20:00:00,4113.51000,4119.67000,4104.10000,4104.24000,9451
2025.10.21 20:05:00,4104.24000,4109.66000,4101.04000,4108.56000,8214
2025.10.21 20:10:00,4108.56000,4114.77000,4101.87000,4114.14000,7422
2025.10.21 20:15:00,4114.14000,4119.17000,4108.54000,4109.89000,7830
2025.10.21 20:20:00,4109.89000,4111.22000,4106.41000,4108.36000,7216
2025.10.21 20:25:00,4108.35000,4109.78000,4093.72000,4097.78000,10537
2025.10.21 20:30:00,4097.77000,4115.64000,4096.00000,4113.99000,9357
2025.10.21 20:35:00,4113.99000,4117.06000,4111.16000,4112.33000,5534
2025.10.21 20:40:00,4112.33000,4117.72000,4110.25000,4116.18000,4332
2025.10.21 20:45:00,4116.18000,4120.31000,4113.59000,4114.72000,5608
2025.10.21 20:50:00,4114.72000,4114.74000,4108.56000,4111.53000,6294
2025.10.21 20:55:00,4111.53000,4115.15000,4110.38000,4111.26000,4438
2025.10.21 21:00:00,4111.26000,4122.60000,4110.69000,4122.43000,4698
2025.10.21 21:05:00,4122.43000,4124.37000,4113.41000,4113.83000,4149
2025.10.21 21:10:00,4113.83000,4119.22000,4113.04000,4118.65000,3972
2025.10.21 21:15:00,4118.65000,4119.38000,4111.78000,4114.54000,5012
2025.10.21 21:20:00,4114.54000,4118.17000,4112.86000,4117.64000,4298
2025.10.21 21:25:00,4117.64000,4119.43000,4114.28000,4116.20000,3461
2025.10.21 21:30:00,4116.20000,4121.48000,4114.61000,4119.74000,3577
2025.10.21 21:35:00,4119.74000,4125.83000,4119.65000,4124.83000,3746
2025.10.21 21:40:00,4124.83000,4124.83000,4113.52000,4113.79000,4669
2025.10.21 21:45:00,4113.79000,4114.42000,4106.42000,4111.78000,5779
2025.10.21 21:50:00,4111.78000,4115.32000,4109.82000,4112.26000,4810
2025.10.21 21:55:00,4112.26000,4115.27000,4111.22000,4114.95000,3891
2025.10.21 22:00:00,4114.95000,4122.13000,4113.66000,4122.11000,4449
2025.10.21 22:05:00,4122.11000,4122.13000,4114.13000,4114.88000,3024
2025.10.21 22:10:00,4114.88000,4115.05000,4106.37000,4110.48000,4612
2025.10.21 22:15:00,4110.48000,4110.79000,4100.94000,4105.57000,6243
2025.10.21 22:20:00,4105.57000,4107.31000,4100.52000,4100.87000,4470
2025.10.21 22:25:00,4100.87000,4106.31000,4100.87000,4104.40000,5167
2025.10.21 22:30:00,4104.40000,4110.87000,4103.16000,4110.34000,4640
2025.10.21 22:35:00,4110.34000,4112.43000,4104.43000,4104.94000,5252
2025.10.21 22:40:00,4104.94000,4110.91000,4101.33000,4110.37000,4574
2025.10.21 22:45:00,4110.37000,4111.37000,4105.09000,4105.24000,4591
2025.10.21 22:50:00,4105.24000,4107.63000,4101.97000,4102.15000,4413
2025.10.21 22:55:00,4102.15000,4111.69000,4101.46000,4109.11000,6423
2025.10.21 23:00:00,4109.11000,4115.36000,4106.24000,4113.98000,4583
2025.10.21 23:05:00,4113.98000,4120.41000,4113.82000,4119.65000,2870
2025.10.21 23:10:00,4119.65000,4121.88000,4118.07000,4120.77000,1844
2025.10.21 23:15:00,4120.77000,4123.76000,4118.68000,4123.64000,2031
2025.10.21 23:20:00,4123.64000,4124.93000,4120.11000,4120.26000,2521
2025.10.21 23:25:00,4120.26000,4124.67000,4120.26000,4122.69000,2175
2025.10.21 23:30:00,4122.69000,4128.19000,4120.92000,4128.09000,1296
2025.10.21 23:35:00,4128.09000,4130.17000,4127.16000,4128.11000,1446
2025.10.21 23:40:00,4128.11000,4130.89000,4128.00000,4128.43000,970
2025.10.21 23:45:00,4128.43000,4130.59000,4126.92000,4127.21000,796
2025.10.21 23:50:00,4127.21000,4128.48000,4124.34000,4125.61000,1074
2025.10.21 23:55:00,4125.61000,4127.45000,4124.87000,4125.17000,488
2025.10.22 01:00:00,4125.06000,4132.45000,4122.13000,4122.59000,2454
2025.10.22 01:05:00,4122.59000,4123.31000,4113.89000,4115.77000,2688
2025.10.22 01:10:00,4115.77000,4120.15000,4113.93000,4118.39000,1539
2025.10.22 01:15:00,4118.39000,4123.19000,4117.36000,4123.07000,1726
2025.10.22 01:20:00,4123.07000,4126.77000,4120.80000,4125.79000,1455
2025.10.22 01:25:00,4125.79000,4126.79000,4124.54000,4124.85000,1206
2025.10.22 01:30:00,4124.85000,4129.07000,4120.73000,4127.26000,1982
2025.10.22 01:35:00,4127.26000,4128.32000,4122.74000,4123.67000,1258
2025.10.22 01:40:00,4123.67000,4128.77000,4123.11000,4124.97000,1057
2025.10.22 01:45:00,4124.97000,4128.21000,4124.24000,4124.69000,1214
2025.10.22 01:50:00,4124.69000,4125.92000,4123.15000,4123.76000,1015
2025.10.22 01:55:00,4123.76000,4124.26000,4120.85000,4123.40000,1368
2025.10.22 02:00:00,4123.40000,4125.98000,4118.47000,4119.69000,2508
2025.10.22 02:05:00,4119.69000,4125.38000,4117.94000,4125.16000,1388
2025.10.22 02:10:00,4125.16000,4125.38000,4116.27000,4116.97000,1545
2025.10.22 02:15:00,4116.97000,4119.13000,4114.47000,4117.40000,2444
2025.10.22 02:20:00,4117.40000,4122.71000,4116.87000,4121.83000,1413
2025.10.22 02:25:00,4121.83000,4127.19000,4121.79000,4123.76000,1474
2025.10.22 02:30:00,4123.76000,4127.92000,4123.63000,4126.43000,1390
2025.10.22 02:35:00,4126.43000,4126.68000,4124.16000,4124.89000,1026
2025.10.22 02:40:00,4124.89000,4126.05000,4123.51000,4124.56000,1043
2025.10.22 02:45:00,4124.56000,4124.57000,4110.28000,4111.25000,2386
2025.10.22 02:50:00,4111.25000,4111.71000,4103.24000,4106.17000,4364
2025.10.22 02:55:00,4106.17000,4107.04000,4090.12000,4093.10000,6367
2025.10.22 03:00:00,4093.10000,4093.86000,4053.84000,4060.46000,9061
2025.10.22 03:05:00,4060.47000,4062.24000,4035.64000,4037.19000,13931
2025.10.22 03:10:00,4037.19000,4038.81000,4004.40000,4036.69000,12653
2025.10.22 03:15:00,4036.69000,4059.27000,4031.09000,4053.31000,10947
2025.10.22 03:20:00,4053.31000,4057.71000,4037.23000,4053.44000,13215
2025.10.22 03:25:00,4053.44000,4055.53000,4047.37000,4048.98000,9944
2025.10.22 03:30:00,4048.98000,4073.39000,4041.01000,4072.02000,10922
2025.10.22 03:35:00,4072.02000,4083.04000,4068.33000,4078.89000,13076
2025.10.22 03:40:00,4078.98000,4081.54000,4071.96000,4075.51000,6903
2025.10.22 03:45:00,4075.51000,4090.95000,4074.63000,4081.22000,10140
2025.10.22 03:50:00,4081.22000,4086.79000,4078.03000,4079.69000,8529
2025.10.22 03:55:00,4079.69000,4079.69000,4063.34000,4075.07000,9410
2025.10.22 04:00:00,4075.07000,4103.04000,4064.47000,4099.48000,13642
2025.10.22 04:05:00,4099.45000,4112.76000,4094.67000,4111.47000,14654
2025.10.22 04:10:00,4111.47000,4119.45000,4108.24000,4116.82000,8649
2025.10.22 04:15:00,4116.82000,4121.11000,4103.36000,4108.89000,7766
2025.10.22 04:20:00,4109.11000,4112.93000,4097.95000,4108.44000,7567
2025.10.22 04:25:00,4108.47000,4108.71000,4099.79000,4104.53000,6671
2025.10.22 04:30:00,4104.53000,4110.30000,4098.70000,4102.99000,6709
2025.10.22 04:35:00,4102.99000,4108.99000,4092.89000,4093.13000,7087
2025.10.22 04:40:00,4093.13000,4100.95000,4082.95000,4098.42000,10551
2025.10.22 04:45:00,4098.42000,4106.47000,4097.16000,4099.86000,6804
2025.10.22 04:50:00,4099.86000,4099.87000,4087.42000,4091.43000,7776
2025.10.22 04:55:00,4091.43000,4093.85000,4083.31000,4087.34000,7090
2025.10.22 05:00:00,4087.34000,4099.17000,4087.34000,4096.59000,5568
2025.10.22 05:05:00,4096.59000,4110.59000,4096.47000,4109.28000,4989
2025.10.22 05:10:00,4109.27000,4117.94000,4108.93000,4115.19000,5264
2025.10.22 05:15:00,4115.20000,4115.48000,4108.99000,4112.27000,4280
2025.10.22 05:20:00,4112.27000,4115.50000,4108.21000,4111.83000,3594
2025.10.22 05:25:00,4111.83000,4114.17000,4107.99000,4110.22000,3621
2025.10.22 05:30:00,4110.22000,4110.98000,4105.27000,4108.96000,4577
2025.10.22 05:35:00,4108.96000,4112.53000,4104.84000,4105.47000,3831
2025.10.22 05:40:00,4105.47000,4114.39000,4103.66000,4112.44000,5162
2025.10.22 05:45:00,4112.44000,4115.65000,4111.38000,4115.32000,2761
2025.10.22 05:50:00,4115.32000,4116.39000,4113.01000,4115.45000,2969
2025.10.22 05:55:00,4115.45000,4116.79000,4113.24000,4115.17000,1891
2025.10.22 06:00:00,4115.17000,4115.53000,4107.22000,4108.74000,3241
2025.10.22 06:05:00,4108.74000,4114.86000,4107.69000,4110.78000,2335
2025.10.22 06:10:00,4110.78000,4113.99000,4108.41000,4112.25000,2413
2025.10.22 06:15:00,4112.25000,4115.73000,4109.97000,4112.35000,2014
2025.10.22 06:20:00,4112.35000,4116.26000,4110.78000,4116.21000,2337
2025.10.22 06:25:00,4116.21000,4121.44000,4112.68000,4117.02000,5090
2025.10.22 06:30:00,4117.02000,4129.39000,4116.36000,4129.16000,3938
2025.10.22 06:35:00,4129.16000,4134.43000,4128.52000,4132.18000,4116
2025.10.22 06:40:00,4132.18000,4141.23000,4132.18000,4139.00000,5043
2025.10.22 06:45:00,4139.00000,4143.42000,4137.15000,4138.20000,4892
2025.10.22 06:50:00,4138.20000,4140.39000,4133.88000,4134.15000,3160
2025.10.22 06:55:00,4134.15000,4137.16000,4128.13000,4128.62000,2622
2025.10.22 07:00:00,4128.62000,4133.37000,4126.81000,4128.08000,2552
2025.10.22 07:05:00,4128.08000,4128.08000,4119.97000,4126.24000,3922
2025.10.22 07:10:00,4126.24000,4127.02000,4107.33000,4123.60000,7869
2025.10.22 07:15:00,4123.60000,4130.17000,4122.47000,4129.43000,3115
2025.10.22 07:20:00,4129.43000,4130.52000,4126.20000,4128.39000,2755
2025.10.22 07:25:00,4128.39000,4129.72000,4125.22000,4129.13000,1881
2025.10.22 07:30:00,4129.13000,4132.55000,4126.84000,4130.68000,1928
2025.10.22 07:35:00,4130.68000,4133.30000,4127.97000,4130.46000,1903
2025.10.22 07:40:00,4130.46000,4132.45000,4128.05000,4128.23000,2143
2025.10.22 07:45:00,4128.23000,4128.84000,4118.42000,4125.14000,3242
2025.10.22 07:50:00,4125.14000,4131.94000,4124.63000,4129.00000,1607
2025.10.22 07:55:00,4129.00000,4129.46000,4127.36000,4128.22000,1243
2025.10.22 08:00:00,4128.22000,4135.52000,4126.52000,4133.10000,2531
2025.10.22 08:05:00,4133.10000,4141.69000,4133.10000,4139.60000,2617
2025.10.22 08:10:00,4139.60000,4141.68000,4138.01000,4141.36000,2533
2025.10.22 08:15:00,4141.36000,4145.33000,4139.93000,4145.30000,2998
2025.10.22 08:20:00,4145.30000,4147.10000,4142.18000,4143.82000,2992
2025.10.22 08:25:00,4143.82000,4145.13000,4138.64000,4140.60000,2770
2025.10.22 08:30:00,4140.60000,4141.41000,4134.57000,4136.02000,4438
2025.10.22 08:35:00,4136.02000,4137.88000,4132.33000,4136.24000,2925
2025.10.22 08:40:00,4136.24000,4138.92000,4132.76000,4138.30000,2809
2025.10.22 08:45:00,4138.30000,4145.54000,4138.30000,4139.89000,3597
2025.10.22 08:50:00,4139.89000,4139.89000,4133.81000,4138.01000,3773
2025.10.22 08:55:00,4138.01000,4138.18000,4131.82000,4135.02000,2986
2025.10.22 09:00:00,4135.02000,4135.02000,4127.74000,4129.18000,6452
2025.10.22 09:05:00,4129.18000,4135.05000,4129.16000,4135.04000,4431
2025.10.22 09:10:00,4135.04000,4139.24000,4132.11000,4137.62000,4705
2025.10.22 09:15:00,4137.62000,4139.47000,4135.55000,4137.97000,3679
2025.10.22 09:20:00,4137.97000,4141.24000,4136.41000,4140.28000,2161
2025.10.22 09:25:00,4140.28000,4143.74000,4139.84000,4141.90000,3265
2025.10.22 09:30:00,4141.90000,4149.04000,4141.70000,4146.61000,3861
2025.10.22 09:35:00,4146.61000,4150.46000,4145.68000,4149.15000,3459
2025.10.22 09:40:00,4149.15000,4159.48000,4148.43000,4159.35000,4222
2025.10.22 09:45:00,4159.35000,4160.81000,4152.32000,4156.66000,5388
2025.10.22 09:50:00,4156.66000,4161.01000,4156.21000,4160.15000,3171
2025.10.22 09:55:00,4160.15000,4161.39000,4155.54000,4155.76000,4129
2025.10.22 10:00:00,4155.76000,4156.41000,4141.58000,4141.96000,7350
2025.10.22 10:05:00,4141.96000,4144.44000,4129.54000,4139.72000,11173
2025.10.22 10:10:00,4139.72000,4145.63000,4134.99000,4137.66000,7003
2025.10.22 10:15:00,4137.66000,4143.58000,4137.64000,4139.81000,6497
2025.10.22 10:20:00,4139.80000,4144.78000,4136.72000,4138.25000,6228
2025.10.22 10:25:00,4138.25000,4144.71000,4136.98000,4141.93000,4666
2025.10.22 10:30:00,4141.93000,4143.85000,4136.83000,4139.83000,4831
2025.10.22 10:35:00,4139.83000,4142.31000,4135.60000,4137.39000,4163
2025.10.22 10:40:00,4137.39000,4141.28000,4136.59000,4137.10000,4405
2025.10.22 10:45:00,4137.10000,4148.06000,4137.09000,4142.45000,5329
2025.10.22 10:50:00,4142.45000,4144.68000,4137.81000,4138.26000,4074
2025.10.22 10:55:00,4138.26000,4140.40000,4130.76000,4132.96000,5858
2025.10.22 11:00:00,4132.96000,4135.82000,4115.91000,4117.63000,7967
2025.10.22 11:05:00,4117.63000,4119.39000,4099.50000,4102.80000,10166
2025.10.22 11:10:00,4102.79000,4107.16000,4085.40000,4087.96000,9930
2025.10.22 11:15:00,4087.96000,4089.44000,4056.52000,4081.11000,10964
2025.10.22 11:20:00,4081.11000,4114.37000,4079.64000,4104.68000,10339
2025.10.22 11:25:00,4104.68000,4111.42000,4100.39000,4102.76000,7375
2025.10.22 11:30:00,4102.76000,4110.11000,4102.11000,4108.28000,6749
2025.10.22 11:35:00,4108.28000,4109.78000,4101.42000,4102.72000,6426
2025.10.22 11:40:00,4102.75000,4104.15000,4084.60000,4087.91000,7116
2025.10.22 11:45:00,4087.91000,4093.06000,4078.77000,4086.88000,6445
2025.10.22 11:50:00,4086.88000,4094.45000,4083.60000,4090.52000,6695
2025.10.22 11:55:00,4090.51000,4091.60000,4069.60000,4070.57000,8878
2025.10.22 12:00:00,4070.57000,4094.15000,4070.47000,4087.46000,7798
2025.10.22 12:05:00,4087.46000,4101.62000,4083.98000,4094.71000,5620
2025.10.22 12:10:00,4094.71000,4094.71000,4073.58000,4075.72000,6570
2025.10.22 12:15:00,4075.72000,4080.64000,4066.95000,4073.40000,6288
2025.10.22 12:20:00,4073.40000,4077.95000,4064.64000,4069.11000,6371
2025.10.22 12:25:00,4069.09000,4077.35000,4066.52000,4075.78000,5476
2025.10.22 12:30:00,4075.78000,4082.67000,4073.33000,4074.70000,6209
2025.10.22 12:35:00,4074.68000,4079.89000,4069.05000,4070.28000,5338
2025.10.22 12:40:00,4070.28000,4073.54000,4062.35000,4063.04000,4537
2025.10.22 12:45:00,4063.05000,4069.92000,4061.68000,4063.99000,4113
2025.10.22 12:50:00,4063.99000,4068.15000,4061.71000,4067.67000,3432
2025.10.22 12:55:00,4067.67000,4072.77000,4064.86000,4069.69000,2784
2025.10.22 13:00:00,4069.69000,4078.12000,4063.26000,4070.68000,4170
2025.10.22 13:05:00,4070.68000,4071.25000,4063.28000,4068.72000,4460
2025.10.22 13:10:00,4068.71000,4076.73000,4064.40000,4075.77000,4393
2025.10.22 13:15:00,4075.77000,4078.06000,4070.80000,4072.99000,4593
2025.10.22 13:20:00,4072.99000,4085.33000,4071.51000,4079.83000,3983
2025.10.22 13:25:00,4079.83000,4084.95000,4078.01000,4084.71000,3428
2025.10.22 13:30:00,4084.71000,4090.83000,4083.11000,4084.58000,3957
2025.10.22 13:35:00,4084.58000,4085.05000,4062.92000,4066.22000,5875
2025.10.22 13:40:00,4066.22000,4066.86000,4045.24000,4053.98000,7803
2025.10.22 13:45:00,4053.98000,4061.03000,4050.53000,4059.25000,5542
2025.10.22 13:50:00,4059.25000,4059.48000,4033.06000,4034.48000,5470
2025.10.22 13:55:00,4034.48000,4038.51000,4023.74000,4035.11000,7851
2025.10.22 14:00:00,4035.11000,4035.24000,4015.15000,4025.32000,8238
2025.10.22 14:05:00,4025.32000,4040.78000,4023.82000,4028.30000,7645
2025.10.22 14:10:00,4028.30000,4032.29000,4023.12000,4031.99000,7825
2025.10.22 14:15:00,4031.99000,4038.60000,4028.86000,4034.67000,6144
2025.10.22 14:20:00,4034.67000,4043.51000,4033.81000,4040.04000,5035
2025.10.22 14:25:00,4040.04000,4045.02000,4019.13000,4020.83000,7084
2025.10.22 14:30:00,4020.83000,4029.84000,4017.99000,4024.62000,7092
